"Mixture"	"Cyt"
"TCGA-D5-6536-01A-11R-1723-07"	5.30497006676487
"TCGA-D5-6537-01A-11R-1723-07"	8.95700958522559
"TCGA-D5-6538-01A-11R-1723-07"	1.81521570369594
"TCGA-D5-6539-01A-11R-1723-07"	14.5318588139926
"TCGA-D5-6540-01A-11R-1723-07"	22.0628075591941
"TCGA-D5-6541-01A-11R-1723-07"	14.1392327709423
"TCGA-D5-6898-01A-11R-1928-07"	6.6130407455867
"TCGA-D5-6920-01A-11R-1928-07"	19.0738910727979
"TCGA-D5-6922-01A-11R-1928-07"	11.1798029809431
"TCGA-D5-6923-01A-11R-A32Z-07"	4.98468014365686
"TCGA-D5-6924-01A-11R-1928-07"	18.6448674079448
"TCGA-D5-6926-01A-11R-1928-07"	11.2638770720674
"TCGA-D5-6927-01A-21R-1928-07"	33.8802161577323
"TCGA-D5-6928-01A-11R-1928-07"	139.023637186055
"TCGA-D5-6929-01A-31R-1928-07"	11.4367968270726
"TCGA-D5-6930-01A-11R-1928-07"	38.0270729103667
"TCGA-D5-6931-01A-11R-1928-07"	18.5013130598144
"TCGA-D5-6932-01A-11R-1928-07"	9.44819993534037
