Mixture	CD4_Tem	CD8_Tem_GZMK_high	CD8_Tem_GZMK_low	CD8_Tem_PD1	HLADR_CD8	MAIT	Naive_like	NK	Tex	Tgd	Treg	Tte	P-value	Correlation	RMSE
TCGA.A6.6781.01A.22R.1928.07	0.0924368846595256	0.12442758078041	0.157111169015894	0.0478392461176775	0.0480341119121646	0.0511197976748332	0.0922475396129671	0.106357594555535	0.09256014411777	0.0326641177854279	0.0749263083313884	0.080275505436406	0	0.49923700065131	0.867170667144075
TCGA.A6.6781.01A.22R.A278.07	0.0811844127189731	0.135061857520748	0.153671148521696	0.0819659274825541	0.0548842136233581	0.0772246052352962	0.117296692985553	0.100135496836033	0.0867378711110678	0.0250603918124834	0.047538089309033	0.0392392928432051	0	0.530227453589196	0.853649782343656
TCGA.A6.6781.01B.06R.A277.07	0.0391487569965572	0	0.229000714644232	0.0358839425153744	0.0335336664002615	0.0692157822617228	0.325439153456053	0.176585304412071	0.053430285655478	0	0.0377623936582499	0	0	0.480101864155225	0.87916713866096
TCGA.A6.6782.01A.11R.1839.07	0.100007314109618	0.12894723493231	0.131997263754102	0.0529205844695266	0.0498655893226441	0.0600273435470431	0.127951972376458	0.103247215376097	0.0755217343328223	0.0440569571236646	0.0644643352220706	0.0609924554336445	0	0.763809239997346	0.718440175955493
TCGA.A6.A565.01A.31R.A28H.07	0.122264148696865	0.0511504610743367	0.132294606736042	0.0530223131130928	0.110130627242854	0.0483036099340547	0.132680327146557	0.0922973369863334	0.0606658846411254	0.0425033367365283	0.0394809272750514	0.11520642041716	0	0.790852914143516	0.673729568652718
TCGA.A6.A566.01A.11R.A28H.07	0.114277445589855	0.128216893540377	0.154965933910537	0.0630135744342287	0.024319098026707	0.0519384550625379	0.097841718773279	0.103750717567104	0.0845072781805489	0.0330336402622323	0.0646621653855919	0.0794730792670012	0	0.730974608896621	0.73595895480956
TCGA.A6.A567.01A.31R.A28H.07	0.070787405619017	0.131318042231597	0.169624557124672	0.0834195820679968	0.0200179347842278	0.0598538021295285	0.165226234672436	0.0672856268025882	0.064756971394839	0.0407767784765024	0.0767042571963911	0.050228807500204	0	0.695039313292082	0.770606156730068
TCGA.A6.A56B.01A.31R.A28H.07	0.0567688570964635	0.167087902820913	0.182612030575389	0.071034996769728	0.0191513427373048	0.0574815262141113	0.15264440776347	0.0516602102595881	0.0540439678225993	0.0625349406417853	0.0659256207220069	0.0590541965766406	0	0.71926833871448	0.761125325417677
TCGA.A6.A5ZU.01A.11R.A28H.07	0.0780379588416517	0.122138425743915	0.119798352683862	0.0601637492330822	0.0662902296759226	0.0534779182150503	0.128055063222769	0.0956435612424317	0.0711351086442242	0.0481884799970427	0.082252406360052	0.0748187461399964	0	0.667037271106783	0.774336104040955
TCGA.AA.3488.01A.01R.1410.07	0.115221986673799	0.0837940694285911	0.115189540571319	0.0469495760055095	0.116175571557945	0.0568841883401546	0.0757041964362522	0.0584224332725967	0.0739345681796178	0.066746362873292	0.0781225912060619	0.112854915454861	0	0.679131408785541	0.751472174397162
TCGA.AA.3489.01A.21R.1839.07	0.0773169189711879	0.0989471106602011	0.134741999300605	0.0462391643546421	0.0765997218949254	0.0687213423211885	0.110394415864991	0.0985170794904328	0.082267895186447	0.0485506374966451	0.07587560015256	0.0818281143061737	0	0.613698672060209	0.801964828614496
TCGA.AA.3489.11A.01R.1839.07	0.114082363753839	0.120524734348537	0.11349463357715	0.0537954667172616	0.127311100197345	0.0404016568601332	0.0987101924682145	0.0712746309920612	0.0626464880575081	0.0361662833831744	0.0486221137706538	0.112970335874123	0	0.747085545635452	0.707775165477441
TCGA.AA.3492.01A.01R.1410.07	0.10647253440432	0.1727678268017	0.0997297768250619	0.0565405610839956	0.0643897251216005	0.0587729156948079	0.10188261377455	0.0650796585694023	0.0943868537722931	0.0349809621538878	0.0726523208005726	0.0723442509978088	0	0.715533170451865	0.743384843250459
TCGA.AA.3494.01A.01R.1410.07	0.0674575744201762	0.138239090614402	0.167099692454773	0.0669981035494442	0.0618088087509294	0.0332256638822169	0.132132941076108	0.0657597518216575	0.0592346386827926	0.0554275480829212	0.0866872468852656	0.065928939779314	0	0.716619215632401	0.752797023261009
TCGA.AA.3495.01A.01R.1410.07	0.104795979753997	0.0863490271187005	0.103181724545764	0.0745851900842017	0.123296730990558	0.0586932852679189	0.140553225593881	0.0691390739737488	0.0527976169827916	0.0413854649907355	0.0560085932154208	0.0892140874822817	0	0.829268177265699	0.655224405032839
TCGA.AA.3496.01A.21R.1839.07	0.082514821640671	0.0956965872635494	0.128476918276084	0.0668283429793872	0.0833877740960082	0.0595743021745621	0.122607240025053	0.0768462714679983	0.0703187354701668	0.063249887685819	0.0729607753804858	0.0775383435402149	0	0.729895729012491	0.732852851282919
TCGA.AA.3496.11A.01R.1839.07	0.129967760370492	0.105653627872736	0.125981513270142	0.0612451509036235	0.136966709654568	0.0387421664750856	0.0943992379761069	0.0654968573755178	0.0566576379373315	0.0329248710076227	0.0322136371233032	0.119750830033471	0	0.633286007542325	0.783101802584994
TCGA.AA.3502.01A.01R.1410.07	0.0913842437146736	0.0887901280040047	0.157271261262598	0.0704743844017675	0.0995685304862438	0.0670575590573922	0.110809203046211	0.0488026928589101	0.0705612982624666	0.0434246276803159	0.0520408294255499	0.099815241799867	0	0.714831908797669	0.736660555863121
TCGA.AA.3506.01A.01R.1410.07	0.0910636220850604	0.065628129157458	0.101834113078259	0.0548582628169469	0.163905040288648	0.0627045764810678	0.0672658653207253	0.0570021199450315	0.0807504235451913	0.0510818889972159	0.0684551063312085	0.135450851953187	0	0.790190041292954	0.655841685272708
TCGA.AA.3509.01A.01R.1410.07	0.119067015740356	0.131655080750237	0.07715292408148	0.0574575491087081	0.0902224645082915	0.0551007479805932	0.129033325221858	0.0624126243082944	0.0657022726581881	0.063350181412611	0.0675736307257524	0.0812721835036303	0	0.725455817000477	0.732006302605092
TCGA.AA.3510.01A.01R.1410.07	0.128133768918838	0.100890258828187	0.0921743896213904	0.0596496998706523	0.137431705578196	0.043437214358926	0.089563765393043	0.0722811469884041	0.0643156507555175	0.0536951283965427	0.0464903957686795	0.111936875521624	0	0.808878705928921	0.655628779223521
TCGA.AA.3511.01A.21R.1839.07	0.0914872474546388	0.143733797354716	0.13106098165363	0.0692194061256395	0.053338858859411	0.0592882620516681	0.110502554394747	0.0882759700001852	0.07002938448143	0.0427556854484376	0.0710232744151589	0.0692845777603388	0	0.804100495601033	0.693805645590879
TCGA.AA.3511.11A.01R.1839.07	0.141083473924374	0.0750117778143722	0.133959531888058	0.0697244290478554	0.131819405507484	0.0360206737256179	0.0779103480997867	0.0705688013072096	0.0603908538238762	0.0412098376135938	0.0392183093314683	0.123082557916304	0	0.648957205830983	0.771037541766767
TCGA.AA.3514.01A.02R.0821.07	0.147256552312284	0.126517987238392	0.133685603022809	0.0440546850342282	0.0130452997683924	0.0672977796838138	0.0636900305088219	0.0791774107961727	0.100609118600574	0.0561490858652922	0.0836722819899163	0.0848441651793034	0	0.550960638050431	0.837344266149439
TCGA.AA.3514.11A.01R.A32Z.07	0.124477253990711	0.121001335284425	0.128029984164413	0.0605042188916538	0.106553484447398	0.0418376799615904	0.0843835198380061	0.0865567367805519	0.0619417174108863	0.0399781031634367	0.0449127686998862	0.0998231973670409	0	0.612875965305571	0.80007047311612
TCGA.AA.3516.01A.02R.0826.07	0.0926250666295409	0.132933268551383	0.113174208140221	0.0554586653028318	0.0903860052784733	0.0515763274748109	0.11286510615405	0.0707748014791693	0.0746179549561029	0.0473991580541745	0.0711696079681559	0.0870198300110866	0	0.72123307033686	0.736279137821347
TCGA.AA.3516.11A.01R.A32Z.07	0.155731099678746	0.0378854821901196	0.132624033085457	0.0743867660498676	0.178714707117468	0.0428501384872453	0.0671266720307962	0.0771072158932935	0.063159335392737	0.022868940173115	0.0304609918182816	0.117084618082873	0	0.66562042953784	0.754721256029862
TCGA.AA.3517.01A.01R.0821.07	0.0966520152192656	0.0292817076521552	0.109920982905087	0.0470700260687281	0.126454126786556	0.0607288028796885	0.108580396292148	0.0689134955510928	0.0922742365737869	0.0690965578801942	0.0728367663383843	0.118190885852913	0	0.791190985316259	0.663606867567349
TCGA.AA.3517.11A.01R.A32Z.07	0.149834974740034	0.0513364214183869	0.126769359887449	0.0652414147253063	0.15629454400367	0.0377525302813542	0.0859546876743606	0.0767277508436746	0.0600281210291636	0.0349518229885979	0.0436396028841642	0.111468769523839	0	0.612045614150819	0.794679840524105
TCGA.AA.3518.01A.02R.0826.07	0.0911078298574304	0.0965372247491897	0.146250878720417	0.0376382949233682	0.0834182434018469	0.0537072788458871	0.116717740121749	0.0771456326210395	0.0768825327558161	0.0452724893415555	0.0702482279909364	0.105073626670763	0	0.710756778531446	0.73866606060767
TCGA.AA.3518.11A.01R.1672.07	0.145012258177026	0.0397532893013256	0.126486225747593	0.0834235783342635	0.163331268328912	0.0377016615415204	0.103191037197074	0.0751682704980475	0.0509709760597652	0.0293847594465774	0.0348760018275676	0.110700673540328	0	0.6090086286769	0.796988857410509
TCGA.AA.3519.01A.02R.0821.07	0.111947505873317	0.102234453249544	0.0567533604325006	0.0660796847930655	0.149150634425396	0.0547981247455964	0.10158344681371	0.0663480142235062	0.0706409822345966	0.0586815583083797	0.0574911293744595	0.104291105525928	0	0.777874793085912	0.678701710213088
TCGA.AA.3520.01A.01R.0821.07	0.0879583836806989	0.107199605833849	0.136228526157647	0.0698043695865464	0.0900376579940066	0.0570177816433931	0.0937012927702428	0.0722536487462852	0.0804141936487578	0.0337402618279047	0.0647715079051825	0.106872770205486	0	0.822917392928558	0.66049180233317
TCGA.AA.3520.11A.01R.A32Z.07	0.145418909816791	0.0703197664576237	0.135175802424795	0.0751773180310269	0.142546127766059	0.036587191536426	0.0920824901348766	0.0792271571987776	0.0574804858672485	0.0269324068350517	0.0361678838082242	0.102884460123099	0	0.604185357880874	0.80212954536201
TCGA.AA.3521.01A.01R.0821.07	0.0944066058226755	0.080180353944478	0.126419667639491	0.0712036455896467	0.116200300645596	0.0674534714030638	0.121249048318365	0.0560061386621373	0.063417792574795	0.0426070024981264	0.0510664803643986	0.109789492537227	0	0.829563864371889	0.648539127889851
TCGA.AA.3522.01A.01R.0821.07	0.0990017184839524	0.114307232774775	0.101695513772095	0.0481131059235125	0.120443494509588	0.0466760084690793	0.139198843625426	0.0714898853694006	0.0683810784070222	0.0386090582846107	0.0681578535836943	0.0839262067968438	0	0.770229469699316	0.699746727768063
TCGA.AA.3522.11A.01R.A32Z.07	0.146420133828823	0.0473892326235028	0.123540512106373	0.0803209612915068	0.154309684953842	0.0411948831894399	0.0955568295490203	0.0746674852674006	0.057580758320296	0.0322834661793273	0.0341093766861251	0.112626676004343	0	0.610659962281908	0.795916649280373
TCGA.AA.3524.01A.02R.0821.07	0.102321755146096	0.128799980367388	0.114063643056571	0.0717145535818463	0.0501303233074979	0.0438925461623506	0.168282752798999	0.0693732954955635	0.0698057382235322	0.0561390026722465	0.0686347118250907	0.056841697362818	0	0.722734777257728	0.747012402790051
TCGA.AA.3525.01A.02R.0826.07	0.113703685659802	0.0442622367039501	0.129720599375788	0.0370902856890513	0.166422031041655	0.0552668401683535	0.0839647587861064	0.0685657770580844	0.0746801852200963	0.0512686421344559	0.0575547921311611	0.117500166031496	0	0.791744304917958	0.658500795974851
TCGA.AA.3525.11A.01R.A32Z.07	0.144713260933439	0.0604548870544017	0.129520943870489	0.0664453896939238	0.15718513565545	0.0426382102142242	0.0790817775573406	0.0737749006117637	0.0575128693483116	0.0295108748321961	0.0391876565115314	0.11997409371693	0	0.554612631201821	0.832299144671939
TCGA.AA.3526.01A.02R.A32Z.07	0.104450073667018	0.164046712918168	0.0898802150221162	0.0570940919537437	0.0392753815732664	0.0633274345932759	0.129153252565423	0.0767291457995678	0.0881535494414763	0.052719431483791	0.0745245625711464	0.0606461484110069	0	0.696328384483628	0.758988283393334
TCGA.AA.3527.01A.01R.0821.07	0.125201786737297	0.118839838374289	0.169868727246371	0.0428378011642275	0.0338732297310687	0.0637306013892872	0.0630259305131627	0.0847478978096679	0.111566883494804	0.0378728436162832	0.0808943310968378	0.067540128826704	0	0.556899711654463	0.834872584210828
TCGA.AA.3527.11A.01R.A32Z.07	0.135503265482141	0.0549305596280223	0.137134363917186	0.0759819054355176	0.154676517850469	0.0412254191483403	0.0845306094241616	0.0825521693740065	0.0572468560116264	0.025342847634921	0.0383153003385627	0.112560185755046	0	0.629764055435763	0.783616284942873
TCGA.AA.3529.01A.02R.0821.07	0.098486903349483	0.116782324298662	0.128900913263537	0.070841999078924	0.0645995884415928	0.0614414471911965	0.131046822552125	0.0661078613949883	0.071296483864716	0.0473099797760645	0.0697572053278205	0.0734284714608904	0	0.599085486934058	0.813624237133827
TCGA.AA.3530.01A.01R.1022.07	0.0803399101605282	0.0541601662980217	0.128472003429615	0.0691770814629612	0.125827215201832	0.0633759920140343	0.149457575236243	0.0620231377775886	0.0580848367210483	0.045151304692703	0.0544061745572563	0.109524602448168	0	0.756960831270388	0.701482652789439
TCGA.AA.3531.01A.01R.0821.07	0.11524067561328	0.10578384339786	0.110957430030401	0.062763163335418	0.0870744755954908	0.0600946745248461	0.0978835248620396	0.0406339090380242	0.0796738105967169	0.0621570787662515	0.0694887563010772	0.108248657938595	0	0.746460342715236	0.710239738405484
TCGA.AA.3531.11A.01R.A32Z.07	0.141899846895704	0.0688359508396194	0.112439421369005	0.0595654323549206	0.146584645516634	0.0408158501310803	0.110053955172246	0.0780703482516907	0.0621560816179133	0.035266990191437	0.0304402941122438	0.113871183547507	0	0.718410406233843	0.72156745349963
TCGA.AA.3532.01A.01R.0821.07	0.113970936984205	0.0899761423959437	0.085072271782419	0.0639952179042385	0.142280563552182	0.0642732080617424	0.10784220366319	0.0853482956508525	0.0598522656298645	0.0343007849688736	0.0564392042999409	0.0966489051065478	0	0.774974815642285	0.685506357771573
TCGA.AA.3534.01A.01R.0821.07	0.0927833815637342	0.0809756592236625	0.107187807278463	0.0802949986603272	0.0878144147857461	0.0569231743805191	0.141278761117588	0.0660483770098567	0.0663924239820034	0.0462357617590892	0.0629290116997888	0.111136228539222	0	0.766074747543256	0.700092810621927
TCGA.AA.3534.11A.01R.A32Z.07	0.149632350950768	0.0693846499164425	0.12195504638458	0.0808663993363384	0.144868096357975	0.0333180805824504	0.0772478694120206	0.0815739473055932	0.0570205579760032	0.0310946535666044	0.0325010720049662	0.120537276206258	0	0.553709162001568	0.833100521667371
TCGA.AA.3538.01A.01R.0821.07	0.0817006402789503	0.0993705742602248	0.0986346616827345	0.0699487245692393	0.0856807542754579	0.0688204839847284	0.149623346802101	0.065554572031313	0.0699118621873498	0.0578926151224636	0.0617346312573333	0.0911271335481035	0	0.839791938113061	0.654213355447668
TCGA.AA.3542.01A.02R.1873.07	0.119551903904305	0.164255065324122	0.178136317746085	0.0518587081839374	0.012188887896915	0.0501193177955956	0.0768154304036171	0.060449255009911	0.0845663473697948	0.0633459173595815	0.07936744730866	0.0593454016974748	0	0.619836492477281	0.805015995788075
TCGA.AA.3543.01A.01R.0826.07	0.0887821962764388	0.109064257711334	0.125034912358967	0.0307456555465195	0.11111196115324	0.0455138643335437	0.0816320797200292	0.0835454066728487	0.0970033147893625	0.0547347257190329	0.0720255605815718	0.100806065137112	0	0.773614724968995	0.689537953544135
TCGA.AA.3544.01A.01R.1873.07	0.103160297731679	0.076287884836152	0.0787610893733503	0.0331698384205742	0.131471057472783	0.0641229145027581	0.101865879425351	0.0749716817810173	0.0851080270144833	0.0590581329609352	0.0854666976560073	0.106556498824909	0	0.718220077500055	0.721851498586439
TCGA.AA.3548.01A.01R.1873.07	0.114569163438269	0.106609494857505	0.0858993701635296	0.05012155265343	0.135014378914069	0.0459369673608827	0.104173789748221	0.0603010660206321	0.0663840257057698	0.047944105374976	0.0562634629184812	0.126782622844234	0	0.795081054498268	0.663489170943051
TCGA.AA.3549.01A.02R.0821.07	0.0975105650108527	0.0893356465414395	0.0882983058200457	0.0640193763615974	0.099039962634124	0.0633901182039723	0.153434422689271	0.0677658200417298	0.0659100026000338	0.043089049283605	0.0590101570294106	0.109196573783918	0	0.732529716788647	0.721083233634043
TCGA.AA.3552.01A.01R.0821.07	0.105893523126477	0.0831811313878717	0.0818040241586907	0.0702821203287836	0.14566031119781	0.0354933982720811	0.129181434593329	0.0770983569663856	0.0720379967143294	0.0347420427950787	0.0566698934662522	0.10795576699291	0	0.717204393509737	0.725703185261774
TCGA.AA.3553.01A.01R.0821.07	0.0865199242109678	0.121935855905208	0.113473526592194	0.0497480766981368	0.0697677046839233	0.0551041330824004	0.15723440026611	0.0850872889094534	0.0752448746200985	0.0615615228541524	0.071669670936896	0.052653021240459	0	0.715821929897101	0.748204981291055
TCGA.AA.3554.01A.01R.0826.07	0.0898400709382448	0.0882332551415088	0.0935222761426669	0.0327108224522963	0.126555187253967	0.0511825606514332	0.112437227840722	0.090917945882394	0.0838748290131551	0.044584367024675	0.06807627552326	0.118065182135677	0	0.786149696817789	0.672633863460678
TCGA.AA.3555.01A.01R.0821.07	0.0956967832914974	0.138653498940395	0.175714331134176	0.0640201478428678	0.0100136985312149	0.0427022024376657	0.161623313789168	0.079178755757928	0.0770947973853237	0.0351150099933482	0.0547260977521647	0.0654613631442507	0	0.425678508998626	0.905793481878198
TCGA.AA.3556.01A.01R.0821.07	0.0927520652447182	0.109507771756968	0.0885880452008918	0.0701625538166169	0.0917347905636785	0.0573919507181382	0.141927479118293	0.0727138332597665	0.0613501567201428	0.0444455206647909	0.0566162635643918	0.112809569371604	0	0.563047518588668	0.829962056199451
TCGA.AA.3560.01A.01R.0821.07	0.114152634187334	0.166671962222509	0.147634504900873	0.0451089021667077	0.0790347991561982	0.0648575291893517	0.0715553924964803	0.0503320056487429	0.0718215391234733	0.0472641816179143	0.0613769989831997	0.0801895503072152	0	0.700438551045068	0.751818820286779
TCGA.AA.3561.01A.01R.0821.07	0.0919469725486084	0.189244069952146	0.106100450758593	0.0663270369615425	0.0497899677395282	0.0602327498532065	0.103415994698368	0.0659594909575286	0.0768018062633402	0.0529829589800946	0.0756214415625669	0.0615770597244776	0	0.696493528488071	0.761886617919418
TCGA.AA.3562.01A.02R.0821.07	0.119974221337096	0.0841228365803355	0.0711655029231578	0.0601805930314214	0.144230949991524	0.0588317623414952	0.111292165625558	0.0674228185020736	0.05547850740805	0.0576566940903336	0.0573914149472063	0.112252533221748	0	0.778268449825939	0.677023239108412
TCGA.AA.3655.01A.02R.1723.07	0.0849691656702617	0.132497204383006	0.146729363916546	0.0540740841515148	0.0547425940355748	0.0471729047242275	0.126897066882456	0.0767904199238376	0.0839148429038382	0.0557522386037865	0.0723166450221115	0.064143469782839	0	0.769728930972415	0.715989576757086
TCGA.AA.3655.11A.01R.1723.07	0.122815249946916	0.0987544762069484	0.117506760643158	0.0665369140482538	0.136624825346193	0.0362978333368539	0.10147117728813	0.0607858056365798	0.0721022727450902	0.0363170480136051	0.0366736525084218	0.11411398427985	0	0.77248576745949	0.685709807910949
TCGA.AA.3660.01A.01R.1723.07	0.0802129752333611	0.117611013629348	0.133159330621506	0.0617641606967891	0.110048689796228	0.0555182470127683	0.100171231912074	0.0660316786126328	0.0673202094517254	0.0463401163619619	0.081951856728014	0.0798704899435922	0	0.795488563496295	0.686545504257176
TCGA.AA.3660.11A.01R.1723.07	0.125703719401791	0.0784004982815753	0.132023372175358	0.0691214623969665	0.143743136981781	0.0330853928319496	0.0888825478971322	0.0715510760108736	0.0716549457271021	0.036116067374673	0.0397318432475292	0.109985937673269	0	0.71988835495552	0.723180385593696
TCGA.AA.3662.01A.01R.1723.07	0.0752354711006071	0.117730391818935	0.14226706891202	0.0585731124553127	0.0641031882178307	0.0589668752609148	0.136497189690971	0.0968585707135302	0.0734580381025191	0.042568759760599	0.0765100487649725	0.0572312852017882	0	0.767667589986105	0.717694632344798
TCGA.AA.3662.11A.01R.1723.07	0.125898682823268	0.064981838363789	0.143481050885343	0.0652077958115166	0.131942359949457	0.0382333350820114	0.0933177455147024	0.0699772677260912	0.0623426616667897	0.0399505553820259	0.0402461276325118	0.124420579162493	0	0.752039800402022	0.698130756503569
TCGA.AA.3663.01A.01R.1723.07	0.0937892605068114	0.161605683409242	0.145719154043386	0.055925263197718	0.0349769854987593	0.0424352950416444	0.136707239821436	0.0819519723402817	0.0820627530638034	0.0429351715257479	0.0768970939329395	0.0449941276182297	0	0.583737455443538	0.826762738560686
TCGA.AA.3663.11A.01R.1723.07	0.130262339543644	0.0938300692177721	0.151593889864532	0.0680831669560538	0.111212834734541	0.0314272534601655	0.102141551106991	0.0849509249304915	0.0588812939554598	0.0254394904522448	0.0333765557899274	0.108800629988177	0	0.588693989197472	0.814128951511005
TCGA.AA.3664.01A.01R.0905.07	0.0912529341072016	0.105283644716209	0.146163371405007	0.0634490126920949	0.0525348896289012	0.0634023821852398	0.1402966310712	0.0669762324900475	0.0824512483718554	0.0517093113336582	0.0660903432339098	0.0703899987646761	0	0.786486359569509	0.702155563037629
TCGA.AA.3666.01A.02R.0905.07	0.0745547889862184	0.131410488577342	0.117973891690718	0.0580445696414021	0.0810555437292459	0.0603813810896432	0.137338579019779	0.0795493928550511	0.0671535307749115	0.0422915371582759	0.0776740019328058	0.072572294544607	0	0.763807604195905	0.715592868084104
TCGA.AA.3667.01A.01R.0905.07	0.0964581021349013	0.0722287980485552	0.152663235756076	0.0282457481358611	0.0915911258299418	0.0642881095670945	0.0571142179733233	0.0607746771247868	0.092999794661536	0.0696451971874088	0.0970446533905233	0.116946340189992	0	0.639344637557868	0.778378861319051
TCGA.AA.3672.01A.01R.0905.07	0.092677162911668	0.0225715316056534	0.120216013768864	0.0349711899749833	0.17684316701781	0.0687523830118018	0.0547946015902159	0.0586347333746395	0.0860329547192219	0.0506027375094256	0.0762958397025003	0.157607684813216	0	0.7470092676319	0.682560566975489
TCGA.AA.3673.01A.01R.0905.07	0.0977633619187793	0.107280398992225	0.125934981483098	0.0521493566583038	0.0838488623658193	0.0559501885856371	0.138629948167479	0.0793253648493325	0.0766894492860064	0.0449545629031515	0.0669587476171687	0.0705147771729999	0	0.806736748897922	0.683469733079433
TCGA.AA.3675.01A.02R.0905.07	0.0895217692665705	0.140796380320999	0.159594189945925	0.0625980997868778	0.0508708351620676	0.0573865197958802	0.123984349078584	0.0641750523521685	0.0777462078889198	0.0383936203327898	0.0666426995441587	0.0682902765250597	0	0.71431649170301	0.751107915260158
TCGA.AA.3678.01A.01R.0905.07	0.096389237599685	0.0818933108146407	0.0845260863530846	0.0689275869993764	0.139100258111935	0.0588774848833236	0.120811193805704	0.074241392855637	0.0660489958020138	0.0525090987703011	0.0574245341969277	0.0992508198073714	0	0.804427183374022	0.664112460458931
TCGA.AA.3679.01A.02R.0905.07	0.101031453409708	0.068309884878497	0.124879955183247	0.0639731472820277	0.129779708222191	0.0588223166474485	0.107929378547632	0.0632174726988563	0.0707121109288597	0.0541905758871592	0.0442120828430865	0.112941913471288	0	0.816011684767585	0.652293553509238
TCGA.AA.3680.01A.01R.0905.07	0.101984661449905	0.0737286284731417	0.139831085402023	0.0577588397403057	0.131132351119172	0.0506446930317874	0.128600594258743	0.0739596694984642	0.0700882539639637	0.0318335693324724	0.0421592720351013	0.0982783816949214	0	0.774149707207906	0.690695231059531
TCGA.AA.3681.01A.01R.0905.07	0.084596838585634	0.0876496001322076	0.0743110169781676	0.0473116701356839	0.138144763946957	0.0654071874667591	0.146318274765025	0.0747971163291888	0.0689576405474732	0.0415690758659711	0.068163562266249	0.102773252980684	0	0.716065780904203	0.727728346825286
TCGA.AA.3684.01A.02R.0905.07	0.141285030017427	0.0163528571141507	0.0731767534224104	0.0297517393191728	0.171046770713195	0.058795564940042	0.0867746757787712	0.086012689559524	0.0940956291760529	0.0488201206678878	0.0632764668073432	0.130611702484022	0	0.788082445090683	0.650054792389125
TCGA.AA.3685.01A.02R.A32Z.07	0.0884655336944479	0.0894069574203376	0.0667382970627495	0.0445301760250923	0.15598525739989	0.0647085560813415	0.13670077473268	0.0678783591536078	0.0719590715944286	0.0430868197364007	0.0582713605969768	0.112268836502047	0	0.804921704318719	0.655071561344708
TCGA.AA.3688.01A.01R.0905.07	0.0850157139366347	0.095068586213511	0.109533669744669	0.0550170396305677	0.113744259680201	0.0651536420661396	0.129814573749434	0.0565107647693273	0.0638803817561562	0.0493680472358732	0.0681396967876217	0.108753624429864	0	0.747359804392164	0.709637251663325
TCGA.AA.3692.01A.01R.0905.07	0.0900151566773032	0.106992459720927	0.113178871903679	0.0361170866938693	0.122387297858502	0.0544542722674513	0.119950221581774	0.0784078619213662	0.0762671650430729	0.0543826708966837	0.0566619132497247	0.091185022185646	0	0.723652187794348	0.728017238291777
TCGA.AA.3693.01A.01R.0905.07	0.0864857365698333	0.122994851017505	0.164663925441547	0.0736861317442585	0.0382835417774351	0.0679172994326529	0.171458115577679	0.0677759390234085	0.0682743419786206	0.050293889423657	0.0476799914850605	0.0404862365283428	0	0.705789614572468	0.763588475441609
TCGA.AA.3696.01A.01R.0905.07	0.0930627141353528	0.0823470211493381	0.153137950578671	0.0526788076989367	0.0462750350541684	0.0685081938070313	0.13284948546036	0.0482058369781786	0.0928100623953158	0.0492087322447431	0.0837686481529304	0.0971475123449735	0	0.694068150365991	0.751860361859631
TCGA.AA.3697.01A.01R.1723.07	0.0972873811085217	0.118009984988713	0.0912103742213254	0.064082059067689	0.098905586628893	0.0522666112930163	0.132977046933309	0.0697315698653052	0.0591001713305281	0.0544305739083154	0.0601325049522925	0.101866135702091	0	0.793735430191582	0.682852170069285
TCGA.AA.3697.11A.01R.1723.07	0.137954648426407	0.0934316668620927	0.105203386673765	0.0565947198644749	0.118658950597931	0.0409698998367497	0.0884530550365727	0.0953953642571947	0.0601300879760882	0.0449149803561561	0.0494033247097091	0.108889915402859	0	0.606630094508365	0.800779660660158
TCGA.AA.3710.01A.01R.1022.07	0.0896713972924699	0.112796325807431	0.116212364968589	0.0572312860669829	0.117112826953093	0.0586005027076179	0.117697459752099	0.0775741349519435	0.0680645921428263	0.0223220638994448	0.0519273826276918	0.110789662829811	0	0.750927882892611	0.707860312703399
TCGA.AA.3712.01A.21R.1723.07	0.114744297253269	0.157409362873449	0.129622364186411	0.0750534418418831	0.0210951774912486	0.0733883359057036	0.114699772270128	0.0715107661592059	0.0716608039529686	0.0493731719216267	0.0635086139451478	0.0579338921989587	0	0.784274728348448	0.710359549644471
TCGA.AA.3712.11A.01R.1723.07	0.146290403244232	0.0374525418579585	0.121560593411567	0.0799726010098786	0.142732965928837	0.0365388085350569	0.100806245446593	0.0854627554042367	0.0585681145855049	0.0423480639224725	0.0271339610746556	0.121132945579008	0	0.621896502540375	0.788007490314564
TCGA.AA.3713.01A.21R.1723.07	0.120218967863838	0.0749362908189689	0.0551465910312642	0.0794947168677222	0.140702032848906	0.0634753126983484	0.118644200357664	0.0713941912240397	0.0641234432831214	0.0420781944744758	0.0455423046106682	0.124243753920983	0	0.828530919486848	0.632595895858347
TCGA.AA.3713.11A.01R.1723.07	0.120741120564987	0.121125878471001	0.130073581518567	0.0660819549802643	0.150578665905549	0.0335915937498793	0.083778997678059	0.0699295811723693	0.0585412036273334	0.0301518634984251	0.0382448100426115	0.0971607487909543	0	0.683461616575847	0.752781626607181
TCGA.AA.3715.01A.01R.0905.07	0.0818188919853785	0.0914480995528152	0.100538867548467	0.0157165350089691	0.145703089967496	0.0666429948779193	0.0333651683143396	0.0751999705178245	0.0959878514138377	0.0594546149309568	0.0907355768174132	0.143388339064584	0	0.627785062680023	0.781094593537859
