Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.A6.A567.01A.31R.A28H.07	0.1986353460505	0	0.00524194400042345	0.0825706157297058	0	0.219607706432665	0.0363631406891553	0.0330695886871174	0.00354017876615168	0	0.0288341785698956	0	0	0.152417555612824	0.0558459974071092	0.118984824082699	0.0421388925040003	0.00278351601478418	0	0.0199665154529694	0	0	0.216	0.0628079092000429	1.0635810635183
TCGA.A6.A56B.01A.31R.A28H.07	0.000131770357601587	0.00442190593769977	0	0	0	0.155699056752896	0	0.0120066233380808	0.0424825802370233	0	0.0543839077302497	0	0	0.475066530545867	0.0234968004403837	0.147145303974142	0.0419472497389927	0	0	0.0294739800298406	0.0137442909172228	0	0.028	0.187909690765617	1.0481987703774
TCGA.A6.A5ZU.01A.11R.A28H.07	0.0939224712928914	0	0	0	0	0	0.0739057180342851	0.00518666500240975	0.00683369651735768	0.00303886013002474	0.0473943053037945	0	0	0.47157684219195	0.123162244320496	0.145203839744583	0	0	0.0297753574622085	0	0	0	0.0590000000000001	0.150527647850407	1.0699174513591
TCGA.AA.3488.01A.01R.1410.07	0.0112771529537256	0	0	0.0853759282271366	0	0.102503346692546	0	0.0575462903457801	0.104738065224787	0	0	0.0378200388640038	0.0248020275402322	0.200010392927924	0.0822230001229732	0.168112540342552	0.0231408557527232	0	0	0.0726278240186892	0	0.029822536986927	0.382	0.0275347663911189	1.081545252919
TCGA.AA.3489.01A.21R.1839.07	0.164604492427676	0	0.0612666134894293	0.105756817905511	0	0.069479529547677	0.0385533766939979	0.037429822776857	0.0407607231666085	0	0.0551787093828882	0	0.0110793384342149	0.146915273885726	0.071159708984581	0.130876137330247	0.0101421482414775	0	0.0176701249522338	0.0222816885551875	0	0.016845494225687	0.005	0.314218944631849	0.954407043964478
TCGA.AA.3489.11A.01R.1839.07	0.0205016542779551	0	0.011250815365323	0.0960369264972434	0	0.101718754470641	0.0301749459017627	0.0240779234953796	0	0.0191475015929913	0	0.00487733996693523	0.040280766923155	0	0.257701945425269	0.179226134040739	0.0924597883766443	0	0.112894991917618	0	0.00369997838991624	0.00595053335842681	0.032	0.181529137265013	1.03206125400367
TCGA.AA.3492.01A.01R.1410.07	0.0468182459644904	0	0.00967712378345258	0.13150034807878	0	0.123212207464791	0.0629229818651914	0.00963874065962814	0.04054276197959	0	0.0878621620865902	0	0.00591289986307624	0.129677899640677	0.0941316326590998	0.131072963008638	0.0521722558213162	0	0	0.0660486398628918	0	0.00880913726178762	0.079	0.132178307039201	1.03147306804344
TCGA.AA.3494.01A.01R.1410.07	0.0194042912039214	0	0.00694973651815678	0.0307357887346183	0	0.196704145542925	0.185716725975846	0.05973728326177	0.0123036655586796	0	0.0314634093752508	0	0.00320557529274301	0.204985268536437	0.0300226368521976	0.148497031434214	0.0217332872179939	0.00508325809122023	0	0.0114576658277043	0	0.0320002305763213	0.084	0.129632871332697	1.03227979332253
TCGA.AA.3495.01A.01R.1410.07	0.0209023407312879	0	0.127201903786717	0.100858037713672	0	0.198148589224957	0.12339958351298	0.02004784257794	0.0447577503847996	0	0.0299476398116497	0	0.00305282966394321	0.0455107161785128	0.0540376699696997	0.168432078763414	0.0341442183796235	0.00161061686584179	0.0217503237837379	0.00490579629504484	0	0.00129206235617849	0.016	0.247505888481671	0.981872028487765
TCGA.AA.3496.01A.21R.1839.07	0.0230865258770214	0	0.00211855049131653	0.110279073518874	0	0.195261687913835	0.126332283368121	0	0.00401603674477752	0	0.0180128929731144	0	0.00679338010892934	0.17084043977443	0.105426433502709	0.177900396720452	0.0336536442661409	0	0.0201269736502178	0	0	0.00615168109006137	0.095	0.116918544991682	1.0395076330876
TCGA.AA.3496.11A.01R.1839.07	0.0214412874045767	0	0.0464445765829451	0.0924387042193539	0	0.0943193536402769	0	0.036265023021149	0.0112521749270844	0.0168452421407135	0	0.00168305397659683	0.0709502804988062	0	0.0387253319114356	0.259254093933108	0.131099362954503	0	0.178253028711351	0	0.00102848607809934	0	0.09	0.124148579111145	1.02332266655128
TCGA.AA.3502.01A.01R.1410.07	0.00894743768459085	0.0117057061764771	0.00220017014298984	0.11352534477239	0	0.32732958288394	0	0.0435170662840491	0.103704700552612	0	0	0	0.0254012676062202	0	0.0164376304566498	0.23343688124202	0.0115284300711802	0	0	0.0982360033055216	0.00402977882136016	0	0.225	0.0600690887641673	1.07648863119319
TCGA.AA.3506.01A.01R.1410.07	0.031084063886571	0	0.00268526552088708	0.187153745895769	0	0.0360401002412787	0	0.0181466417130807	0.110529606666196	0	0.0169063421528496	0	0	0.231671753924871	0.0742955962462689	0.188964596910489	0.0190353615698089	0	0	0.0779003658035626	0.00558655946836687	0	0.167	0.0799171551563763	1.06334557305475
TCGA.AA.3509.01A.01R.1410.07	0.0300331640253447	0	0.00336105869100678	0.0917646621077079	0	0.1477366950808	0.109518963997818	0.0431023263720904	0.00871142158502461	0	0.0178455432729465	0	0.0104700436484728	0.130573847327925	0.0703066447005859	0.176173454618518	0.0470907646705175	0	0.0571188132732833	0	0.0237985346212227	0.0323940620067361	0.16	0.0841834432705021	1.04109535264263
TCGA.AA.3510.01A.01R.1410.07	0.0613313900519504	0	0.00312366192198869	0.0239735285512429	0	0.10726565374015	0.0622405737889506	0	0.0253318215337003	0.00527116596616605	0	0.0135670773261545	0	0.200335521388445	0.170882638892854	0.258458229003445	0.0248065467774371	0	0	0.0234662230840004	0	0.0199459679735148	0.123	0.101347802956633	1.0645307970822
TCGA.AA.3511.01A.21R.1839.07	0.0896221960211372	0	0.00572268994804306	0.0878623342993755	0	0.113981709764149	0.0728758034478106	0.035100407083434	0.0667849788989596	0	0.0153306678282141	0	0	0.22537906185352	0.0585485793160908	0.168440032359794	0	0.00653548373779183	0.0394022450721902	0	0	0.0144138103694901	0.178	0.0753921241313372	1.0537884910937
TCGA.AA.3511.11A.01R.1839.07	0.196890339360948	0.0942357872438441	0.0416172344991178	0.100506558683015	0	0.133187022367475	0.00111205616719449	0.0464179327701928	0.0726533923709814	0	0	0.0154338854038066	0	0.0423321576956576	0.00575081850154355	0.13512207133632	0.00776985456010338	0	0.1069708890398	0	0	0	0.002	0.450887766464258	0.891978151917832
TCGA.AA.3514.01A.02R.0821.07	0.0166333411337898	0	0	0.138750457635265	0	0.0438551461598109	0	0.00515243795630253	0.13847331510047	0	0	0.0354511757741523	0.00847666213357392	0.423221507787461	0.0271659809906414	0.0817848843238107	0.0459512726649943	0	0.035083818339729	0	0	0	0.002	0.459256563659979	0.8893314321576
TCGA.AA.3514.11A.01R.A32Z.07	0.0415094583888549	0	0	0.0539639455793944	0	0.165488842063981	0.0332614619404765	0	0.01263809863784	0.0624133099234575	0	0.075715444550569	0	0.0442238975734731	0.222265465127403	0.0721238087458482	0.0321493543994714	0	0.184246913069231	0	0	0	0.129	0.0967140115144201	1.07214953901382
TCGA.AA.3516.01A.02R.0826.07	0.0206048547025606	0	0.00359166767873022	0.260520098467102	0	0	0.196320201454815	0.0258609161999692	0	0	6.67958850401885e-05	0.0115666944022223	0.00786538189041609	0.108685876410921	0.100116165579947	0.116220803449216	0.0137919757191584	0.108208950530294	0.00985642250259871	0	0	0.0167231951270091	0.072	0.13779912389147	1.03512485340211
TCGA.AA.3516.11A.01R.A32Z.07	0.00998165299793337	0	0.0625186332570572	0.36405326275829	0	0.0152268203116659	0.0139452451395644	0.0975970585671348	0.0715744408935065	0	0	0.00917323067876188	0	0	0.0566588801842481	0.170263133764951	0.0677936002160528	0	0.0548305766556672	0	0.00638346457516672	0	0.0639999999999999	0.14538693304008	1.03560565643762
TCGA.AA.3517.01A.01R.0821.07	0.0336534738493846	0	0.00581799574184138	0	0	0.177696485518642	0.0819192247744966	0.0262669381688372	0.0030782902722576	0	0.0326869121638165	0	0	0.329206231233181	0.0275596449320412	0.168795183741557	0	0	0	0.0980096440646307	0	0.0153099755393143	0.121	0.103354094301087	1.06144308413724
TCGA.AA.3517.11A.01R.A32Z.07	0.281878165486532	0	0.13597532106325	0.0838495933345889	0	0.107174381575774	0	0.00741313183134688	0.108936147001286	0	0	0.030999977138156	0	0.0383479947976667	0.0103925933022258	0.0943546594464606	0.049560913001644	0.00208484587144556	0.0490322761496239	0	0	0	0.001	0.504999520219295	0.862519137650038
TCGA.AA.3518.01A.02R.0826.07	0.0760705584383973	0	0.0584887805204069	0.0988749513331936	0	0.118653425752289	0.0490135618719496	0.0321563432972798	0.054047404990331	0	0.0658638436079492	0.00565862049857295	0	0.198856172626281	0.0609702206768414	0.142878015946506	0	0	0	0.0356895840867151	0	0.00277851635328734	0.017	0.237446127981151	0.9881505640826
TCGA.AA.3518.11A.01R.1672.07	0.0588418027500098	0	0.0618053623360933	0.166860246067207	0	0.137400685164954	0	0.0447753884358259	0.0548164307137484	0	0	0.0236364320569539	0	0.0111314859528503	0.0400301203360805	0.225999518871783	0.0334981903813434	0	0.141204336933151	0	0	0	0.035	0.178576998336451	1.00804804739634
TCGA.AA.3519.01A.02R.0821.07	0.0273364123992339	0	0.0969277204031068	0.0327867775560508	0	0.211678382336646	0.00568611535974181	0.0357314975845801	0.0225987436993564	0.0084372388419689	0	0.0222763567196013	0.00780495582523146	0.109249828749135	0.0504058759200344	0.183377273100282	0	0.0506193533136764	0	0.0936901522634837	0	0.0413933159278701	0.025	0.195248682815151	1.00310072754049
TCGA.AA.3520.01A.01R.0821.07	0.00914971256408902	0	0.0108190059947404	0.0789432784012079	0	0.116548450858505	0	0.0475704108660031	0.0388633305957172	0	0	0	0	0.186237191562832	0.0825329194490646	0.270188710463138	0.0794916520387384	0	0.0318867118293243	0.0344552259329894	0.00301934516597669	0.010294054277674	0.166	0.0801987975481599	1.05941105925159
TCGA.AA.3520.11A.01R.A32Z.07	0.0225218458485589	0.0262781384656002	0.0925265574160595	0.126831862452556	0	0.108869590242832	0	0.0504616707337583	0.0555290970895889	0.00548123549361127	0	0.0256513138828974	0	0	0.0631838374017476	0.183698967251631	0.0832503930361603	0	0.140635151752384	0	0.0150803389326138	0	0.017	0.236839560988601	0.982287557953561
TCGA.AA.3521.01A.01R.0821.07	0.034205188709866	0	0.00888953346547698	0.0683927464167901	0	0.157438077811342	0.0506441227947775	0.0553791716567574	0.0421414561717472	0	0.00173735007916706	0.000851626203782073	0	0.22555040822599	0.0612847073992256	0.210798307409095	0.0573681879866261	0	0	0	0	0.0253191156693568	0.148	0.0889554322414596	1.05509805264751
TCGA.AA.3522.01A.01R.0821.07	0.0952934808427683	0	0.139190720420913	0.0588144348398448	0	0.266150686241335	0	0.0951257390890175	0.0241211976406081	0	0	0.00949747097753477	0	0.0352605879358958	0.052591021130572	0.0811388352232959	0.0864027987782256	0.0027870672541334	0.045771355305569	0	0.00785460432028692	0	0.005	0.322539002271971	0.953901843235453
TCGA.AA.3522.11A.01R.A32Z.07	0.0401024322648813	0	0.0644247286386326	0.0889607087760701	0	0.0913398463810446	0	0.0331734659557302	0.0942849937501431	0.00481928418919761	0	0.00710003531960431	0	0	0.0225490035332526	0.253348009675758	0.104570097539621	0	0.175647048011501	0	0.0196803459645637	0	0.029	0.185507697162157	1.00086724544729
TCGA.AA.3524.01A.02R.0821.07	0.076737064408149	0	0.0110678830032191	0.157599433010155	0	0.047260454704673	0.0611957188942269	0.0772727904601955	0.0147324793331324	0	0	0.057716433942597	0	0.148774581624822	0.0601213637750702	0.197807893466754	0.0340975219473253	0	0	0.0212400850177115	0.0049253429088404	0.0294509535031288	0.0620000000000001	0.147907291833893	1.0248726540906
TCGA.AA.3525.01A.02R.0826.07	0.230096417069919	0	0.160399504779595	0	0	0.100066827624559	0	0	0.00175918472500655	0.00819503238576141	0.0147699441282193	0	0	0.227641078657041	0.062853054988873	0.125937603468438	0	0	0.00513840794386855	0.0480780223393257	0	0.0150649218893936	0.002	0.442673249633792	0.899737945256064
TCGA.AA.3525.11A.01R.A32Z.07	0.107018836942092	0.0130989885633382	0.0792346860934701	0.189762816341627	0	0.127683956437908	0.011160893833572	0.0689962337551418	0.0698176495871682	0	0	0.0291476182637756	0.0140410580406107	0.0408486966518203	0.0473796212774117	0.0961124872291504	0.0506791079947763	0	0.0550173489881381	0	0	0	0.01	0.277638640960715	0.973192930961574
TCGA.AA.3526.01A.02R.A32Z.07	0.0269064335049159	0	0.00192676723068861	0.143791971866562	0	0.00610821648431371	0.145799315303569	0.060672371154526	0.0150584166156629	0	0.0132315281753953	0.00326406601384255	0	0.158370295675296	0.139670675911591	0.210900899559487	0.00902962236563533	0	0	0.0504776716461623	0	0.0147917484923512	0.011	0.270058216244757	0.977406681051119
TCGA.AA.3527.01A.01R.0821.07	0.0196436493095279	0	0.000179838053281579	0.133019914772945	0	0	0.109641619639997	0.0104354609134838	0.0475602393623288	0	0.0441709522804156	0	0	0.460471880497602	0.0767784554002509	0.050608315200884	0.0257140438550029	0	0	0.02177563071428	0	0	0.012	0.263209653929446	0.998441310603981
TCGA.AA.3527.11A.01R.A32Z.07	0.0180469014737386	0	0.0584111187134017	0.104641847482191	0	0.129867712858762	0	0.0499502984436609	0.0390750703254861	0	0	0.05422809327157	0.0239847270029883	0.0797995499578898	0.0826051391784393	0.160321206207109	0.0797411216863464	0	0.119327213398417	0	0	0	0.073	0.135512844120886	1.02118687631698
TCGA.AA.3529.01A.02R.0821.07	0	0.0265568462675265	0.022039393313473	0.00166807995228533	0.0170300132232145	0.047224805409827	0.122075924287228	0	0.0114297422948995	0	0.0552187274635435	0	0	0.327425587461003	0.0255936369892723	0.10538798372219	0.014829772285981	0	0.110612617063548	0.0278393900130409	0.082368821003446	0.0026986592495218	0.069	0.141062789694856	1.03407570185707
TCGA.AA.3530.01A.01R.1022.07	0.0193916502352302	0.0730435610896391	0	0.0928607459555452	0	0.282186680805806	0.0437985966559947	0.0609621513926422	0.0169038220414406	0	0.00917085934556371	0	0.00043286428610314	0.0337638376443034	0.061946560965532	0.181241783821604	0.0610583960112875	0	0.063238489749308	0	0	0	0.0669999999999999	0.142000651294124	1.02581076370529
TCGA.AA.3531.01A.01R.0821.07	0.00367177179308761	0	0.00888065889971476	0.138335775413894	0	0.0407831965569216	0	0.0266382957581391	0.0799912800387887	0	0.0370336669539703	0	0	0.37164229510349	0.0810693740795083	0.11641845750214	0.0249233179697958	0	0	0.0706119099305498	0	0	0.253	0.0538192226167089	1.09268003974848
TCGA.AA.3531.11A.01R.A32Z.07	0.178450868731477	0.00362048142615541	0.0620906119187783	0.0556660406528448	0	0.128838634512441	0	0.0939497076893631	0.0554071342240505	0.0134119833329045	0	0.0686627639922344	0	0.0519409034064315	0.0298682513386414	0.105081562872413	0.0579730963429731	0.000662448217435739	0.0943755113418564	0	0	0	0.016	0.24201829692353	0.986874813660897
TCGA.AA.3532.01A.01R.0821.07	0.0917416471325547	0	0.00774147397190137	0.0703096906077709	0	0.120309484326031	0.110698459947657	0.0291083709725692	0.0160572584322949	0	0.00848237201488223	0.0149256613156594	0	0.097115686496362	0.1264916923206	0.196660025901642	0.0497637020788271	0	0.0605944744812472	0	0	0	0.018	0.220971244272243	0.991058293064082
TCGA.AA.3534.01A.01R.0821.07	0.0324665529492283	0	0	0.0638998722007895	0	0.171820427698084	0.123244526095463	0	0.0043603462220309	0	0.0916563980097491	0	0	0.170518007259234	0.00837983858502755	0.117291341678467	0.0446136407518448	0	0	0.15924983211274	0.0124992164373421	0	0.127	0.0983332022187564	1.05091017219454
TCGA.AA.3534.11A.01R.A32Z.07	0.188029932607401	0	0.0640617387217723	0.0996540129408489	0	0.280179030658947	0.00243895729777014	0.0085311761350882	0.0557842281832806	0	0	0	0	0.00825296364578803	0.018477705050923	0.19232270877438	0.0206428832752587	0	0.0402772906599744	0.00780064498543237	0.0135467270631355	0	0.005	0.319324184895674	0.956448679590433
TCGA.AA.3538.01A.01R.0821.07	0.0406491481302631	0	0.0196823814663107	0	0	0.182596773714826	0	0.0302641649797025	0.021958583327925	0	0.00829438296312746	0	0	0.235425664192558	0.0460864152415268	0.21656108675843	0.0939904057162972	0	0	0.0617762847081054	0	0.0427147088009283	0.086	0.12488589552775	1.04269857788825
TCGA.AA.3542.01A.02R.1873.07	0.0174402405344653	0.00992532402111799	0.0126949014317533	0	0	0	0.0644625893236035	0.00861584095435351	0.0244849214382116	0.0162034509485553	0.0721125614862442	0	0	0.495259807926822	0.043184211810717	0.0883966818914465	0.0194281127424401	0	0	0.12779135549027	0	0	0.056	0.15312383826909	1.07323971995887
TCGA.AA.3543.01A.01R.0826.07	0.027774257329901	0	0.00235317799536756	0.33515754647401	0	0.0957285638688754	0.100749000661431	0.0352029367375157	0.0636491993521608	0	0.01925755765426	0.00784910678790751	0.00764557456900325	0.0579624952975355	0.101307369142223	0.123150473106576	0.00580251132223137	0	0.00993659850996379	0	0	0.00647363119103904	0.0649999999999999	0.143258049596565	1.04689810363093
TCGA.AA.3544.01A.01R.1873.07	0.0502749955703938	0	0.000512326195155986	0.0788720912359282	0	0	0.0375321705942171	0.0593048349053727	0.0349562695646253	0.0225491029925172	0	0.0312129321223917	0	0.362591969316194	0.0888826431025705	0.152847406205406	0.0154107027418979	0	0.0650525554533297	0	0	0	0.078	0.132846884092467	1.04938707610913
TCGA.AA.3548.01A.01R.1873.07	0.0498589208030025	0	0	0.200602962571532	0	0.114907075529666	0.00662727165986985	0.0128650937534365	0.148552926556064	0	0	0.0322446320202575	0.0149246098103834	0.133591705352701	0.0846344557850536	0.16427450032254	0.0177318669060181	0	0.00213556815798562	0.0170484107714909	0	0	0.128	0.097697940713091	1.05549027882611
TCGA.AA.3549.01A.02R.0821.07	0.0247834767835108	0	0.00533340933117914	0.0647048993326837	0	0.0362313442652357	0.0557185043187758	0.0604979741080589	0.0594903315110623	0	0.0460500390181964	0	0	0.261849492220798	0.038330141242073	0.0394708260225153	0	0.0154348295956549	0	0.265590815092164	0	0.0265139171580923	0.105	0.113425049691495	1.06776155308703
TCGA.AA.3552.01A.01R.0821.07	0.153922933955462	0	0.156978530170629	0.101216389793369	0	0.116748310742506	0.00786026678909282	0.0103768238691459	0.086032059430517	0	0	0.0206491757953895	0.0336124398621293	0.0778535797614341	0.0665707003588813	0.105917649325099	0.040264289701299	0	0.0219968504450459	0	0	0	0.002	0.420038424022757	0.90772157998237
TCGA.AA.3553.01A.01R.0821.07	0.0197301890464432	0	0.0298079322318423	0.119267957985338	0	0.121891164428352	0.103328202423495	0.0555494581678288	0.0267519823712761	0	0.0116709361525473	0.0195097920544795	0.00262631507345406	0.120891963958542	0.0733091098391192	0.118494443312582	0.0758890354802924	0.0277102043561651	0.0537462903183068	0	0	0.0198250227999377	0.476	0.0170771269158129	1.06630160838517
TCGA.AA.3554.01A.01R.0826.07	0.0211596868036723	0	2.55630991918871e-05	0.0462217008459238	0	0.05038904452018	0	0.0268700185294441	0.0480902559441357	0	0	0.0145606951761683	0	0.43343134656698	0.0349136377906401	0.10109596005344	0.00350235604523604	0	0	0.176564429893791	0.0106784580173527	0.0324968467138446	0.041	0.172210476299049	1.05757890704507
TCGA.AA.3555.01A.01R.0821.07	0.0433192102957341	0	0.00627078349946944	0	0	0.171892073597307	0	0.00792763171085846	0	0	0.0114123145509689	0.0136366357128788	0	0.206532490689756	0.104589149059899	0.139010585050029	0	0.028849392909564	0	0.108415414411046	0	0.158144318512488	0.016	0.249015628431286	0.995338048531493
TCGA.AA.3556.01A.01R.0821.07	0.0747092275072132	0	0.00663502912672067	0.066125212888247	0	0.0905596180114453	0.0372898849784365	0	0.0424389639131317	0	0	0.053535218580799	0	0.180906290319909	0.106295809503212	0.203285854724034	0	0.0362821254286662	0.0812663855052228	0	0	0.020670379512962	0.07	0.140533157747743	1.02909085863623
TCGA.AA.3560.01A.01R.0821.07	0.052981283278478	0	0.011203468984284	0.0602500651526479	0	0.239750074980509	0.113867610657679	0.00348737307200499	0.0159365947487106	0	0.0373413563104015	0	0.00926374535362123	0.106436834971409	0.0518970497103258	0.143342735599192	0.11136130825832	0	0.0286148141855706	0	0.0013813056419324	0.0128843790949145	0.118	0.106349126368814	1.03270472123691
TCGA.AA.3561.01A.01R.0821.07	0.0803864065120459	0	0.00666851008974197	0.025454197287966	0	0.254571274904371	0.134306040027634	0.0160886299287909	0	0	0.0164842933008727	0	0	0.0447558573243473	0.0978526417246825	0.231686584382626	0.0367330358893994	0	0.0198819109608996	0	0	0.035130617666622	0.153	0.0869559549118287	1.04310573400603
TCGA.AA.3562.01A.02R.0821.07	0.0363695414911583	0	0.0313937083329579	0.0552191112756439	0	0.170442300474098	0	0.056777171307603	0.0557018572609979	0	0	0.0139958969769096	0	0.233427559621573	0.0596476585524979	0.200070994082826	0.0371521947045936	0	0.0105003923538557	0.0344777328050014	0	0.00482388076028294	0.091	0.123521331923727	1.04020342583308
TCGA.AA.3655.01A.02R.1723.07	0.0370488280527509	0	0.00764032481788048	0.0197887197628058	0	0.271173040623398	0	0	0.0932465390042283	0	0.0269571965758188	0	0	0.219173273339601	0.0856123152104568	0.180224434447025	0.00904079609620234	0.0162259038264173	0.00823137006220926	0.0256372581812062	0	0	0.14	0.091075063382063	1.0567945329256
TCGA.AA.3655.11A.01R.1723.07	0.0375620603017454	0	0.0428375901086315	0.203764389580618	0	0.0872918631345386	0	0.0424819572491755	0.0677479317113893	0	0	0.0105573801586809	0.00463676463738398	0	0.0256000368606042	0.22190204331031	0.102844136037726	0	0.149383952959877	0	0.00338989394931958	0	0.035	0.177513089911584	1.00655893987973
TCGA.AA.3660.01A.01R.1723.07	0.0744119633774486	0	0	0.0369266392248724	0.0241265559547919	0.10069785741205	0.0936778068674921	0	0.00847528268879086	0	0.0174364475009947	0.0344839051630407	0.0192744114459322	0.073099707366915	0.0357402750947919	0.267565015642799	0.0702121536912173	0	0.122163292606171	0	0.0217086859626918	0	0.11	0.111917858115405	1.02733907285606
TCGA.AA.3660.11A.01R.1723.07	0.0430463534506717	0	0.0200495879545967	0.162976254908141	0	0.183731854315263	0	0.0438315523206241	0.0762047707086555	0.0280496707985379	0	0	0	0	0.0319694697149127	0.146250744768417	0.146862393150688	0	0.117027347909493	0	0	0	0.109	0.112363594685043	1.0364120793605
TCGA.AA.3662.01A.01R.1723.07	0.0341480048878954	0.00861304617520696	0	0.0835010104642627	0.016846499980487	0	0.129534464321589	0	0	0.0128612204821406	0.0531050664597996	0.00536683350001179	0	0.217143198593107	0.108565553439932	0.18954634231861	0.00535070106878172	0	0	0.0611167459572396	0.0320168300386059	0.0422844823123296	0.255	0.0525094814196252	1.0727081219694
TCGA.AA.3662.11A.01R.1723.07	0.0529172503321252	0.014428321777521	0	0.185939857386887	0	0.0976113450970938	0	0.0423038240628023	0.0171815935883579	0	0.00518043966293735	0.00656834762870382	0	0.0105058506947404	0.0237694549558178	0.34574497012202	0.0620914848982812	0	0.135757259792713	0	0	0	0.072	0.137619217486356	1.02523529734163
TCGA.AA.3663.01A.01R.1723.07	0.0295668602270816	0	0.00543378269603273	0.00441726385344279	0	0.197599528775401	0.0114215373402115	0.00814709080487169	0.00286811442285635	0.0126685810529227	0	0	0	0.230529943535748	0.0738125851548986	0.225878888022431	0.0245940482545631	0	0	0.162340027203433	0	0.0107217486561054	0.054	0.154627178760221	1.03834851184454
TCGA.AA.3663.11A.01R.1723.07	0.0555887400745301	0	0.0447290810689873	0.0425258765156244	0	0.25964878145561	0	0.0285516123907166	0.0649421352094984	0	0	0.014862243447762	0.0655945579846192	0.00292004051834223	0.014392559844696	0.199607480623805	0.0362872378712903	0.00147407848477056	0.164949773765232	0	0.00392580074451605	0	0.045	0.166877853273299	1.010225624112
TCGA.AA.3664.01A.01R.0905.07	0.118534852810972	0	0	0.0613138757808812	0	0.321597457701074	0	0.0260070322949143	0.00889072393614113	0	0	0.0554490067570401	0.0183068378693156	0.210316556945628	0.0744942003720045	0.00966429246340851	0	0.00317198179495114	0	0.0826965150620011	0.0083855398420048	0.00117112636966302	0.085	0.126738537998895	1.0460288413235
TCGA.AA.3666.01A.02R.0905.07	0.0702936853559092	0	0.0525767418262332	0.0359125529575689	0	0.144620483365337	0.0944688471605206	0.0586096875969717	0.0157995439249435	0	0.0159802549804109	0	0.000303597594087776	0.14781576632998	0.101897104605243	0.168998085637433	0.0015284754003298	0.00219298825349495	0	0.0545608691470873	0	0.0344413158644491	0.021	0.209673033747759	0.997137162787417
TCGA.AA.3667.01A.01R.0905.07	0.0164662738827773	0	0.00216868012395138	0.0628612323271678	0	0.230671297882032	0.0014125632392782	0.0433242941167071	0.0516929291805254	0	0.0747695092859569	0	0	0.270352489824589	0.0465575890386122	0.0909252853714524	0.0240891649917617	0	0	0.0546149256404847	0	0.030093765094704	0.206	0.0659569763918963	1.07098338115624
TCGA.AA.3672.01A.01R.0905.07	0.0615887344264155	0	0.00574652559288338	0.309785149777108	0	0	0.0886621255218284	0.0363150937440938	0.0956667565330819	0	0.0347376034475531	0.0285952709505555	0	0.151148745676119	0.0643702502898693	0.072865198415609	0.00680188760442708	0	0	0.0221852022295283	0	0.0215314557909272	0.016	0.244865165353807	0.993484470425916
TCGA.AA.3673.01A.01R.0905.07	0.127709844416251	0	0	0.0119119606790414	0	0.143746670178296	0.142283661680216	0	0.0131470815870184	0	0.0304262812773159	0	0.0150713273591524	0.166166806864564	0.0824380594527838	0.0985868338976967	0.0399844981797965	0	0.128526974427868	0	0	0	0.021	0.208204904317961	0.992254283420062
TCGA.AA.3675.01A.02R.0905.07	0.070822019451165	0	0.00782118211291166	0.0413735344271896	0	0.252685985402459	0.0802902647288035	0.0390995482584612	0	0	0.00211631962257376	0	0	0.117990097755981	0.104468162671779	0.145072349940038	0.00627868162884978	0.029980765444005	0	0.0405081011976627	0.0202198295454225	0.0412731578126986	0.107	0.112898488907779	1.03821746438921
TCGA.AA.3678.01A.01R.0905.07	0.0492266544938148	0	0.0159576275718727	0.00408468526537693	0	0.270428087443882	0.188774596713985	0	0.00424251036601217	0	0.0568646374817644	0	0.00120903588008448	0.222359929515858	0.0409968859119336	0.0846008734644228	0	0.0269517832897	0	0.0343026926012928	0	0	0.11	0.111215922512496	1.0400119333952
TCGA.AA.3679.01A.02R.0905.07	0.0106138244130471	0.00356103307931065	0.0313010373586505	0.0738206104351161	0	0.233251207491855	0.087912140098247	0.0184703214567556	0	0	0.0689641099898808	0.0134143228774612	0.0114137189424331	0.0938174463304148	0.102958455033611	0.201962385685089	0.0113246731999429	0	0.030906944045211	0	0	0.00630776956297336	0.168	0.078993300677972	1.05195172445652
TCGA.AA.3680.01A.01R.0905.07	0.0552905119174965	0.0181212797546315	0	0.0315106341522166	0	0.44317304185564	0	0	0	0	0.0219462365614984	0	0.0315215378435982	0.119834853879129	0.0644778279105096	0.165427790621392	0.00347698214143363	0	0	0.0452193033624549	0	0	0.111	0.11059513511858	1.04801939839151
TCGA.AA.3681.01A.01R.0905.07	0.0590755682949193	0	0	0.0949874132169335	0	0.222301354611278	0.0706628077255423	0.0960330598893216	0.0277096574534642	0	0.0171724260252241	0.00567683382222364	0	0.0918570243755149	0.05364216836139	0.181244566846763	0.00655853259230323	0.00551509003894366	0	0.0276272709066296	0.0209933083302679	0.0189429175092815	0.138	0.0926084176448496	1.04888054659128
