Mixture	CD4_Tem	CD8_Tem_GZMK_high	CD8_Tem_GZMK_low	CD8_Tem_PD1	HLADR_CD8	MAIT	Naive_like	NK	Tex	Tgd	Treg	Tte	P-value	Correlation	RMSE
TCGA.50.5935.11A.01R.1858.07	0.0987446994813665	0.103559881360238	0.137037523844857	0.0374393413534357	0.050852998654677	0.0602958957115059	0.13099032292774	0.126583679769876	0.0720790994008269	0.0331376109853071	0.0683637813605216	0.0809151651496487	0	0.6993563894642	0.758986723001021
TCGA.50.5936.01A.11R.1628.07	0.100572171647516	0.0656064671506828	0.121201166623976	0.0675737206607316	0.0899787804793596	0.0664454525330802	0.161437635204688	0.058359420738223	0.0691048572419631	0.0432475796912129	0.0725377677362859	0.0839349802922807	0	0.674488374330757	0.77668978429963
TCGA.50.5936.11A.01R.1628.07	0.0820453098468691	0.113932755586169	0.149575782729476	0.0445839137483153	0.0451175142913106	0.0504743054022962	0.126477997275271	0.152773408428605	0.0669729526705922	0.030790688015838	0.0662834808522329	0.0709718911530256	0	0.634201485133146	0.795858606390359
TCGA.50.5939.01A.11R.1628.07	0.0812265251598405	0.077183554044547	0.107520316105275	0.0381224165560233	0.135970457395888	0.0693343323122154	0.132928392460565	0.0884152623410122	0.0533717948374657	0.0442917682925006	0.0716881220168304	0.0999470584778376	0	0.645869337054022	0.787520945816973
TCGA.50.5939.11A.01R.1628.07	0.103323885744321	0.0930590317845205	0.180061573693046	0.0370858289972298	0.0284891648696536	0.0492444292105045	0.142390048209226	0.149670685688424	0.0749090757193378	0.0333569727062852	0.051462946324381	0.0569463570530706	0	0.687652932613556	0.766264887761714
TCGA.50.5941.01A.11R.1755.07	0.111571089869633	0.050915707871434	0.113225101615592	0.0569038708011365	0.118004997465017	0.0628300988392815	0.0967496120350603	0.0950664452450762	0.0725181200547821	0.0515552631253363	0.0753187189737151	0.095340974103936	0	0.722101309020649	0.73910373747974
TCGA.50.5942.01A.21R.1755.07	0.109586116097191	0.0610474939913915	0.149457734134762	0.0353053128740536	0.131329463004056	0.0711274853197916	0.0981078673594875	0.0759903248430063	0.0524224703952285	0.0693494439045075	0.0631412027883881	0.0831350852881362	0	0.768162562587973	0.714508080732852
TCGA.50.5944.01A.11R.1755.07	0.12257416330935	0.124167828935814	0.182167246426437	0.0303701855652711	0.0398156638643503	0.0633600158580479	0.123240351685513	0.0788659338046051	0.0666397875244917	0.0368958790587638	0.0664047603096768	0.0654981836576788	0	0.698575852296214	0.768616630170292
TCGA.50.5946.01A.11R.1755.07	0.0977376608102221	0.117331463261864	0.177402739900942	0.0623259995178748	0.0471598269843578	0.0623076406202422	0.122265377053408	0.0593306153993061	0.0735283622787434	0.0436453391633005	0.0780779186567531	0.0588870563529865	0	0.745469878143462	0.745737211850345
TCGA.50.5946.02A.11R.2090.07	0.121434697987142	0.0813746817655093	0.167138511989802	0.0429151698322548	0.111615255548564	0.0515076920713849	0.0925739933413195	0.0479486463553136	0.0674298600111943	0.0547061575619577	0.0630185343620207	0.0983367991735371	0	0.708300828590296	0.755231565704757
